index,category,clean_skills
1630,Public Relations,"['Public Relations', 'Corporate Communications', 'Strategic Communications', 'Advertising', 'Market Research', 'Internal Communications', 'Media Relations', 'Speech Writing', 'Marketing Communications', 'Media Planning', 'Strategy', 'Blogging', 'Marketing', 'Press Releases', 'Digital Media', 'Brand Management', 'Social Media', 'Marketing Strategy', 'Content Development', 'Marketing Management', 'Publicity', 'CRM', 'Reputation Management', 'Corporate Social Responsibility', 'Public Affairs', 'Creative Strategy', 'Crisis Communications', 'Communications Planning', 'Newsletters', 'Customer Relationship Management \\(CRM\\)', 'Corporate Branding', 'Program Management', 'Management', 'Team Management', 'Employee Engagement', 'New Media', 'Policy']"
1631,Public Relations,"['Corporate Communications', 'Public Relations', 'Management']"
1632,Public Relations,"['Lead Generation', 'Corporate Communications', 'Marketing Communications', 'Public Relations', 'Strategy', 'Marketing', 'Strategic Communications', 'CRM', 'Analytics', 'Press Releases', 'Internal Communications', 'Social Media', 'E-commerce', 'Enterprise Software', 'Leadership', 'Strategic Partnerships']"
1633,Public Relations,"['Public Relations', 'Media Relations', 'Social Media', 'Corporate Communications', 'Marketing', 'Nonprofits', 'Marketing Strategy', 'Editing', 'Strategy', 'Writing', 'Marketing Communications', 'Architecture', 'Proposal Writing', 'Advertising', 'Strategic Communications', 'Journalism', 'Event Planning', 'Architectural Design', 'Social Media Marketing', 'Non-profits', 'Adobe Creative Suite', 'Microsoft Office', 'Employee Relations', 'Leadership']"
1634,Public Relations,"['Brand Management', 'Public Relations', 'Event Management', 'Social Media Marketing', 'marketing', 'Event Planning', 'Writing', 'Creative Writing', 'News Writing', 'Resume Writing', 'Consulting', 'Entertainment', 'Film', 'Digital Marketing', 'Promotional Marketing', 'stratergic planner']"
1635,Public Relations,"['Press Releases', 'Media Relations', 'Public Relations']"
1636,Public Relations,"['Marketing Strategy', 'Hotel Management', 'Marketing', 'Business Development', 'Social Media', 'Tourism', 'Hospitality Management', 'Revenue Analysis', 'Food & Beverage', 'Pre-opening', 'Management Consulting', 'Management', 'French', 'Hospitality', 'New Business Development', 'Hospitality Industry', 'Resorts', 'Hotels']"
1637,Public Relations,"['Strategic Planning', 'Business Strategy', 'Market Research', 'Strategy', 'Marketing Communications', 'Business Planning', 'Management Consulting', 'Public Relations', 'Project Management', 'International Business', 'Marketing Strategy', 'Entrepreneurship', 'Event Management', 'Business Development', 'Project Planning', 'Corporate Finance', 'Marketing', 'Analytical Skills', 'Social Media', 'Sales', 'Budgeting', 'Social Media Marketing', 'Media Relations', 'Market Planning', 'Analysis', 'Internal Communications', 'Marketing Management', 'Budgets', 'Press Releases', 'Strategic Communications', 'Publicity', 'Online Advertising', 'Brand Management', 'Event Planning', 'Corporate Communications', 'Advertising', 'Tourism', 'Microsoft Office', '']"
1638,Public Relations,"['Public Relations', 'Media Relations', 'Press Releases']"
1639,Public Relations,['']
1640,Public Relations,"['Reputation Management', 'Crisis Management', 'Corporate Communications']"
1641,Public Relations,['']
1642,Public Relations,"['Media Relations', 'Public Relations', 'Corporate Communications', 'Social Media Marketing', 'Marketing Communications', 'Social Media', 'Publicity', 'Crisis Communications', 'Press Releases', 'Marketing Strategy', 'Event Management', 'Strategic Communications', 'Strategy', 'Brand Awareness', 'Public Affairs', 'Internal Communications', 'Reputation Management', 'Speech Writing', 'Marketing Management', 'Online PR', 'Social Media Relations', 'Brand Communication', 'Blogger Relations', 'Strategy Development', 'Blogger Outreach', 'Public Speaking', 'Training', 'Community Outreach', 'Community Development', 'Team Leadership', 'Community Engagement', 'Employee Relations', 'Fundraising', 'Employee Engagement', 'Executive Coaching', 'Decision Making', '']"
1643,Public Relations,['']
1644,Public Relations,"['Brand Management', 'Marketing Communications', 'Marketing', 'Public Relations', 'Integrated Marketing', 'Marketing Strategy', 'Corporate Communications', 'Event Management', 'Marketing Management', 'Media Planning', 'Automotive', 'Brand Development', 'Social Media Marketing', 'Strategic Planning', 'Online Advertising', 'Employer Branding', 'Market Analysis', 'Sports Marketing', 'Corporate Branding', 'Leadership', 'Motorsports Marketing']"
1645,Public Relations,"['Media Relations', 'Public Relations', 'Reputation Management', 'Crisis Communications', 'Publicity', 'Blogging', 'Social Media', 'Social Media Marketing', 'Marketing Communications', 'Press Releases', 'Corporate Communications', 'Broadcast', 'Editing', 'Copywriting', 'Nonprofits', 'Television', 'Internal Communications', 'Marketing', 'Newsletters', 'Digital Media', 'Nonprofit Organizations', 'Public Speaking', 'Storytelling', 'Legal Public Relations', 'New Media', 'Strategic Media Relations', 'Legal Marketing', 'Strategic Public Relations Planning', 'Marketing Communications Planning', 'Trade Media Relations', 'Online Reputation Management', 'Managing Media Relations', 'Attorney Marketing', 'Attorney Public Relations']"
1646,Public Relations,"['Press Releases', 'Media Relations', 'Public Relations']"
1647,Public Relations,"['Media Relations', 'Marketing Communications', 'Corporate Communications', 'Public Relations', 'Integrated Marketing', 'Social Media', 'Marketing', 'Strategic Communications', 'Social Media Marketing', 'Digital Media', 'Crisis Communications', 'Press Releases', 'Publicity', 'Internal Communications', 'Brand Development', 'Digital Marketing', 'Strategy', 'Management']"
1648,Public Relations,"['Public Relations', 'Corporate Communications', 'Hospitality']"
1649,Public Relations,['']
1650,Public Relations,"['Media Relations', 'Public Relations', 'Press Releases', 'Event Management', 'Social Media', 'Corporate Communications', 'Crisis Communications', 'Social Media Marketing', 'Event Planning', 'Marketing Communications', 'Strategic Communications', 'Tourism', 'Blogging', 'Copywriting', 'Internal Communications', 'Writing', 'Copy Editing', 'Creative Writing', 'Marketing', 'Hotel Management', 'Databases', 'Leadership', 'Hospitality', 'Resorts', 'Hospitality Industry', 'Strategic Public Relations Planning', 'Media Agencies', 'External Agencies', 'Hotels']"
1651,Public Relations,"['Business Development', 'Social Media', 'Leadership']"
1652,Public Relations,['']
1653,Public Relations,"['Public Relations', 'Media Relations', 'Marketing']"
1654,Public Relations,"['Corporate Communications', 'Media Relations', 'Strategic Communications', 'Public Relations', 'Crisis Communications', 'Marketing Communications', 'Press Releases', 'Corporate Social Responsibility', 'Social Media', 'Reputation Management', 'Internal Communications', 'Integrated Marketing', 'Speech Writing', 'Corporate Branding', 'Strategy', 'Content Management', 'Digital Marketing', 'Communications Planning', 'Brand Management', 'Content Development', 'Newsletters', 'Marketing', 'Event Planning', 'Digital Media', 'Crisis Management', 'Brand Development', 'Blogging', 'Event Management', 'Content Strategy', 'Sponsorship', 'Public Affairs', 'Web Content', 'Social Media Measurement', 'Copywriting', 'Program Management', 'B2B Marketing', 'Digital']"
1655,Public Relations,"['Media Relations', 'Digital Media', 'Public Relations', 'Strategy', 'Corporate Communications', 'Mobile Devices', 'Start-ups', 'Digital Marketing', 'Social Media Marketing', 'Social Media', 'Product Marketing', 'Market Research', 'Music Industry', 'Digital Strategy', 'Music', 'Mobile Technology', 'Copywriting', 'Investor Relations', 'Publicity', 'Online Marketing', 'Entertainment', 'Online Advertising', 'Mobile Marketing', 'Content Management', 'Creative Writing', 'Content Development', 'Writing', 'Integrated Marketing', 'Social Networking', 'Strategic Partnerships', 'Leadership', 'Storytelling', 'Mobile Media', 'Spokesperson', 'New Media', 'Digital Distribution']"
1656,Public Relations,"['Media Relations', 'Corporate Communications', 'Public Relations']"
1657,Public Relations,"['Strategic Communications', 'Media Relations', 'Press Releases', 'Public Relations', 'Government', 'Public Affairs', 'Crisis Communications', 'Public Policy', 'Program Management', 'Defense', 'Editing', 'Crisis Management', 'Social Media', 'Writing', 'Policy Analysis', 'Marketing Communications', 'Marketing Strategy', 'Social Networking', 'Newsletters', 'Strategic Planning', 'National Security', 'Political Communication', 'Legislative Relations', 'Political Campaigns', 'Newspapers', 'Marketing', 'Leadership', 'Public Speaking', 'Management', 'Team Leadership', 'Spokesperson', 'Government Relations', 'Government Liaison', 'Policy', 'Security Clearance']"
1658,Arts,['']
1659,Arts,"['Banners', 'Business Cards', 'Brochures']"
1660,Arts,['']
1661,Arts,"['Emerging Artists', 'Artistic Abilities', 'Wellness']"
1662,Arts,['']
1663,Arts,"['Interior Architecture', 'Space planning', 'Interior Design']"
1664,Arts,"['Marketing Strategy', 'Project Management', 'Arts Engagement ', 'Account Management', 'Art Education', 'Art Direction', 'Art Exhibitions', 'Event Management', 'art management', 'Video Post-Production', 'Strategy', 'Business Development', 'Event Planning', 'Digital Marketing', 'Marketing', 'Visual Arts', 'Digital Strategy', 'Editing', 'Marketing Communications', 'Social Media Marketing', 'Art', 'International Education', 'Microsoft Office', 'Public Speaking', 'Management', 'Facilitation', 'Presentation Skills', 'Audience engagement', 'Facilitator', 'English', 'Arts network', 'Arts Organizations', 'Cultural Arts', 'Educational Workshops', 'Modern Art', 'Art programming', 'Interpretive arts engagement', 'Art blogging', 'Panel Moderator']"
1665,Arts,['']
1666,Arts,['International Sales & Marketing']
1667,Arts,['']
1668,Arts,['']
1669,Arts,['']
1670,Arts,['']
1671,Arts,['']
1672,Arts,"['Fashion Design', 'Fashion Illustration', 'Fashion Styling']"
1673,Arts,"['Art', 'Interior Design', 'Customer Service']"
1674,Arts,['']
1675,Arts,['']
1676,Arts,['']
1677,Arts,"['Soft Skills', 'Team Management', 'Team Building']"
1678,Arts,['']
1679,Arts,"['music production', 'music composer and arranger', 'businessman']"
1680,Arts,"['Microsoft Excel', 'Microsoft Office', 'PowerPoint']"
1681,Arts,"['Public Speaking', 'Teaching', 'Event Planning', 'Non-profits', 'Microsoft Office']"
1682,Arts,['']
1683,Arts,"['Logo Design', 'Illustration', 'Graphic Design']"
1684,Arts,"['Music Education', 'Musician', 'Entrepreneurship']"
1685,Arts,"['Stock Management', 'Help Desk Implementation', 'Microsoft Excel']"
1686,Arts,"['Event Management', 'Corporate Events', 'Marketing Communications']"
1687,Arts,['']
1688,Arts,"['Teaching', 'Higher Education', 'Public Lectures']"
1689,Arts,['']
1690,Arts,['']
1691,Arts,"['Psychotherapy', 'Psychology', 'Counseling Psychology', 'Psychological Assessment', 'Mental Health', 'Anger Management', 'Psychological Testing', 'Dance', 'Photography', 'Project Management', 'Psychometrics', 'Arts', 'Graphic Design', 'Training', 'Conflict Resolution', 'Family Therapy', 'Therapists', 'Group Therapy', 'Adolescents', 'Interventions', 'Mental Health Counseling', 'Soft Skills', 'Grief Counseling', 'CBT', 'Working with Adolescents', 'Addiction Recovery', 'Small Group Counseling', 'Psychoeducational', 'Life Skills', 'MovieMaker']"
1692,Arts,"['Customer Service', 'Machining', 'Mechanical Engineering', 'Plumbing', 'Boilers', 'Pneumatics', 'HVAC', 'Welding', 'Architectural Design', 'Engineering', 'Budgets', 'CAD', 'Microsoft Office', 'Microsoft Word', 'Contractors', 'Mechanical Systems', 'Chillers']"
1693,Arts,['']
1694,Arts,['']
1695,Arts,['']
1696,Arts,"['Inventory Management', 'Customer Service', 'Team Building']"
1697,Arts,"['Art', 'Fine Art', 'Visual Arts', 'Contemporary Art', 'Painting', 'Photography', 'Business Planning', 'Sculpture', 'Writing', 'Jewelry Design', 'Illustrator', 'Team Leadership', 'Teaching', 'Customer Service', 'Leadership', 'Spanish', 'English', 'Carving', 'Work with recycled materials', 'Custom Dyeing and Break Down FX', 'Clay and Plasticine Modeling', 'Strong Mixing Colour', 'Set up and Backround for theatre']"
1698,Arts,"['Art', 'Teaching', 'Painting']"
1699,Arts,['']
1700,Arts,['']
1701,Arts,['']
1702,Arts,['']
1703,Arts,['']
1704,Arts,['']
1705,Arts,"['Customer Service', 'Sales', 'Sales Management']"
1706,Arts,['']
1707,Arts,"['Microsoft Office', 'Microsoft Excel', 'Microsoft Word']"
1708,Aviation,['']
1709,Aviation,['']
1710,Aviation,['']
1711,Aviation,"['Commerce', 'Operations Management', 'Hospitality']"
1712,Aviation,"['Team Management', 'Telecommunications', 'Supply Chain Management']"
1713,Aviation,"['Aircraft', 'Flight Safety', 'Flights']"
1714,Aviation,['']
1715,Aviation,"['Aircraft Maintenance', 'Commercial Aviation', 'Aircraft']"
1716,Aviation,"['Charter', 'Civil Aviation', 'Aviation Security']"
1717,Aviation,"['Entrepreneurship', 'Business Planning', 'Real Estate']"
1718,Aviation,"['Aircraft', 'Airlines', 'Aircraft Maintenance']"
1719,Aviation,"['Freight Forwarding', 'Ports', 'Customs Regulations']"
1720,Aviation,"['Microsoft Excel', 'Import Export', 'Customer Experience']"
1721,Aviation,"['Entrepreneurship', 'Business Planning', 'Real Estate']"
1722,Aviation,"['Aviation', 'image consultant ', 'personality development trainer']"
1723,Aviation,"['Operations Management', 'Airlines', 'Aviation']"
1724,Aviation,['']
1725,Aviation,"['Commercial Aviation', 'Piloting', 'Aircraft']"
1726,Aviation,"['Recruiting', 'Hospitality Industry', 'Customer Service']"
1727,Aviation,"['Management', 'Project Planning', 'Customer Service', 'Mergers & Acquisitions', 'Corporate Finance', 'Start-ups', 'Operations Management', 'Business Development', 'Business Planning', 'Aviation', 'Airlines', 'Airports', 'Business Strategy', 'Team Leadership', 'Negotiation']"
1728,Aviation,"['Aircraft Maintenance', 'Aviation', 'Aerospace']"
1729,Aviation,"['Aviation', 'Avionics']"
1730,Aviation,['']
1731,Aviation,"['Aircraft', 'Airworthiness', 'Maintenance & Repair', 'Manufacturing', 'Aviation', 'Aircraft Maintenance', 'Flights', 'Aerospace', 'Automobile', 'Airlines', 'Airports', 'Commercial Aviation', 'Project Management', 'Strategic Planning', 'Program Management', 'Microsoft Office', 'Microsoft Excel', 'Management', 'Customer Service', 'Negotiation', 'AS9100', 'Motors']"
1732,Aviation,['']
1733,Aviation,['']
1734,Aviation,"['Aviation', 'Customer Service', 'Management']"
1735,Aviation,"['Interpersonal Communication', 'Writing', 'Microsoft Office']"
1736,Aviation,['']
1737,Aviation,"['Catia', 'Finite Element Analysis', 'Manufacturing']"
1738,Aviation,"['Team Management', 'Volunteer Management', 'Corporate Communications']"
1739,Aviation,['Designing']
1740,Aviation,['']
1741,Aviation,"['Airlines', 'Engineering', 'Management']"
1742,Aviation,['']
1743,Aviation,"['Airworthiness', 'Aircraft', 'Aircraft Maintenance']"
1744,Aviation,['']
1745,Aviation,"['Management', 'Leadership', 'Microsoft PowerPoint']"
1746,Aviation,"['Matlab', 'Circuit Design', 'Microsoft Office']"
1747,Aviation,"['Customer Service', 'Microsoft Office', 'Aircraft']"
1748,Aviation,"['Aviation', 'Aerospace', 'Airlines', 'Commercial Aviation', 'Aircraft Maintenance', 'Avionics', 'Aircraft', 'Maintenance & Repair', 'Engineering', 'Airports', 'Human Factors', 'Flights', 'Civil Aviation', 'Airworthiness', 'Flight Safety', 'Aeronautics', 'Overhaul']"
1749,Aviation,"['Aviation', 'Project Management', 'Program Management', 'Manufacturing', 'Aerospace', 'Project Planning', 'Engineering', 'Lean Six Sigma', 'Business Strategy', 'Product Development', 'Quality Management', 'Yield Management', 'Financial Analysis', 'Business Analytics', 'Computer-Aided Design \\(CAD\\)', 'Marketing Strategy', 'Operations Management', 'Risk Management', 'Vendor Management', 'Geometric Dimensioning & Tolerancing', 'Business Planning', 'Mergers & Acquisitions', 'Revenue Management', 'Supply Chain Optimization', 'Defense', 'Change Management', 'Business Development', 'Business Process Improvement', 'Strategy', 'Team Management', 'Management', 'Cross-functional Team Leadership', 'Value Chain Management', 'Yoga Instructor', 'Aircraft Leasing', '']"
